network_id,type,subtype,id_pair,species_1,label_1,degree_1,species_2,label_2,degree_2,number_sp_label_1,number_sp_label_2,connected,normalized_degree_sp_1,normalized_degree_sp_2,network_connectance,sum_1,sum_2,sum_shared
M_PL_007,M,PlantPollinator,899,"Leucanthemum vulgare",Plant,21,"Eristalis nemorum",Pollinator,1,16,36,1,0.5833,0.0625,0.148,146,3,3
M_PL_006,M,PlantPollinator,900,"Leucanthemum vulgare",Plant,49,"Eristalis tenax",Pollinator,2,17,61,1,0.8033,0.1176,0.141,1586,20,19
M_PL_007,M,PlantPollinator,900,"Leucanthemum vulgare",Plant,21,"Eristalis tenax",Pollinator,3,16,36,1,0.5833,0.1875,0.148,146,13,9
M_PL_006,M,PlantPollinator,902,"Leucanthemum vulgare",Plant,49,"Lycaena phlaeas",Pollinator,1,17,61,1,0.8033,0.0588,0.141,1586,8,8
M_PL_007,M,PlantPollinator,902,"Leucanthemum vulgare",Plant,21,"Lycaena phlaeas",Pollinator,1,16,36,0,0.5833,0.0625,0.148,146,1,0
M_PL_006,M,PlantPollinator,903,"Leucanthemum vulgare",Plant,49,"Maniola jurtina",Pollinator,7,17,61,1,0.8033,0.4118,0.141,1586,63,19
M_PL_007,M,PlantPollinator,903,"Leucanthemum vulgare",Plant,21,"Maniola jurtina",Pollinator,4,16,36,1,0.5833,0.25,0.148,146,148,31
M_PL_006,M,PlantPollinator,904,"Leucanthemum vulgare",Plant,49,"Psithyrus vest",Pollinator,2,17,61,1,0.8033,0.1176,0.141,1586,11,10
M_PL_007,M,PlantPollinator,904,"Leucanthemum vulgare",Plant,21,"Psithyrus vest",Pollinator,3,16,36,1,0.5833,0.1875,0.148,146,23,3
M_PL_006,M,PlantPollinator,905,"Leucanthemum vulgare",Plant,49,"Scathophaga stercoraria",Pollinator,2,17,61,1,0.8033,0.1176,0.141,1586,15,14
M_PL_007,M,PlantPollinator,905,"Leucanthemum vulgare",Plant,21,"Scathophaga stercoraria",Pollinator,3,16,36,1,0.5833,0.1875,0.148,146,8,5
M_PL_006,M,PlantPollinator,1044,"Leucanthemum vulgare",Plant,49,"Tropidia scitta",Pollinator,3,17,61,1,0.8033,0.1765,0.141,1586,256,252
M_PL_007,M,PlantPollinator,1044,"Leucanthemum vulgare",Plant,21,"Tropidia scitta",Pollinator,1,16,36,1,0.5833,0.0625,0.148,146,1,1
M_PL_054,M,PlantPollinator,1263,"Ligustrum obtusifolium",Plant,10,"Bombus hypocrita hypocrita",Pollinator,7,113,318,1,0.0314,0.0619,0.022,29,16,4
M_PL_057,M,PlantPollinator,1263,"Ligustrum obtusifolium",Plant,1,"Bombus hypocrita hypocrita",Pollinator,18,114,883,0,0.0011,0.1579,0.019,1,51,0
M_PL_054,M,PlantPollinator,1264,"Ligustrum obtusifolium",Plant,10,"Bombus ignitus",Pollinator,9,113,318,1,0.0314,0.0796,0.022,29,17,5
M_PL_057,M,PlantPollinator,1264,"Ligustrum obtusifolium",Plant,1,"Bombus ignitus",Pollinator,1,114,883,0,0.0011,0.0088,0.019,1,2,0
M_PL_054,M,PlantPollinator,1267,"Ligustrum obtusifolium",Plant,10,"Episyrphus balteatus",Pollinator,10,113,318,1,0.0314,0.0885,0.022,29,17,4
M_PL_057,M,PlantPollinator,1267,"Ligustrum obtusifolium",Plant,1,"Episyrphus balteatus",Pollinator,30,114,883,0,0.0011,0.2632,0.019,1,101,0
M_PL_054,M,PlantPollinator,1269,"Ligustrum obtusifolium",Plant,10,"Gymnosoma rotundatum",Pollinator,2,113,318,1,0.0314,0.0177,0.022,29,2,1
M_PL_057,M,PlantPollinator,1269,"Ligustrum obtusifolium",Plant,1,"Gymnosoma rotundatum",Pollinator,6,114,883,0,0.0011,0.0526,0.019,1,12,0
M_PL_057,M,PlantPollinator,1310,"Ligustrum obtusifolium",Plant,1,"Lasioglossum occidens",Pollinator,18,114,883,1,0.0011,0.1579,0.019,1,68,1
M_PL_054,M,PlantPollinator,1310,"Ligustrum obtusifolium",Plant,10,"Lasioglossum occidens",Pollinator,19,113,318,0,0.0314,0.1681,0.022,29,55,0
M_PL_054,M,PlantPollinator,1282,"Ligustrum obtusifolium",Plant,10,"Vespa xanthoptera",Pollinator,12,113,318,1,0.0314,0.1062,0.022,29,25,1
M_PL_057,M,PlantPollinator,1282,"Ligustrum obtusifolium",Plant,1,"Vespa xanthoptera",Pollinator,10,114,883,0,0.0011,0.0877,0.019,1,41,0
M_PL_054,M,PlantPollinator,1283,"Ligustrum obtusifolium",Plant,10,"Vollucella tabanoides",Pollinator,1,113,318,1,0.0314,0.0088,0.022,29,1,1
M_PL_057,M,PlantPollinator,1283,"Ligustrum obtusifolium",Plant,1,"Vollucella tabanoides",Pollinator,2,114,883,0,0.0011,0.0175,0.019,1,3,0
M_PL_054,M,PlantPollinator,1284,"Ligustrum obtusifolium",Plant,10,"Xylocopa appendiculata circumvolan",Pollinator,24,113,318,1,0.0314,0.2124,0.022,29,95,10
M_PL_057,M,PlantPollinator,1284,"Ligustrum obtusifolium",Plant,1,"Xylocopa appendiculata circumvolan",Pollinator,1,114,883,0,0.0011,0.0088,0.019,1,2,0
M_PL_006,M,PlantPollinator,1032,"Lotus corniculatus",Plant,24,"Andrena pubescens",Pollinator,2,17,61,1,0.3934,0.1176,0.141,1101,2,1
M_PL_007,M,PlantPollinator,1032,"Lotus corniculatus",Plant,2,"Andrena pubescens",Pollinator,1,16,36,0,0.0556,0.0625,0.148,5,1,0
M_PL_006,M,PlantPollinator,1033,"Lotus corniculatus",Plant,24,"Bombus hortorum",Pollinator,5,17,61,1,0.3934,0.2941,0.141,1101,25,13
M_PL_007,M,PlantPollinator,1033,"Lotus corniculatus",Plant,2,"Bombus hortorum",Pollinator,1,16,36,0,0.0556,0.0625,0.148,5,1,0
M_PL_006,M,PlantPollinator,1034,"Lotus corniculatus",Plant,24,"Bombus lapidarius",Pollinator,1,17,61,1,0.3934,0.0588,0.141,1101,1,1
M_PL_007,M,PlantPollinator,1034,"Lotus corniculatus",Plant,2,"Bombus lapidarius",Pollinator,10,16,36,1,0.0556,0.625,0.148,5,528,3
M_PL_017,M,PlantPollinator,1034,"Lotus corniculatus",Plant,2,"Bombus lapidarius",Pollinator,4,25,79,0,0.0253,0.16,0.151,2,6,0
M_PL_006,M,PlantPollinator,1035,"Lotus corniculatus",Plant,24,"Bombus pascuorum",Pollinator,10,17,61,1,0.3934,0.5882,0.141,1101,84,47
M_PL_007,M,PlantPollinator,1035,"Lotus corniculatus",Plant,2,"Bombus pascuorum",Pollinator,7,16,36,1,0.0556,0.4375,0.148,5,48,2
M_PL_017,M,PlantPollinator,1035,"Lotus corniculatus",Plant,2,"Bombus pascuorum",Pollinator,5,25,79,1,0.0253,0.2,0.151,2,27,1
M_PL_006,M,PlantPollinator,1037,"Lotus corniculatus",Plant,24,"Bombus pratorum",Pollinator,3,17,61,1,0.3934,0.1765,0.141,1101,4,1
M_PL_007,M,PlantPollinator,1037,"Lotus corniculatus",Plant,2,"Bombus pratorum",Pollinator,3,16,36,0,0.0556,0.1875,0.148,5,17,0
M_PL_006,M,PlantPollinator,1038,"Lotus corniculatus",Plant,24,"Bombus terrestris/lucorum",Pollinator,10,17,61,1,0.3934,0.5882,0.141,1101,1276,965
M_PL_007,M,PlantPollinator,1038,"Lotus corniculatus",Plant,2,"Bombus terrestris/lucorum",Pollinator,3,16,36,0,0.0556,0.1875,0.148,5,14,0
M_PL_006,M,PlantPollinator,1039,"Lotus corniculatus",Plant,24,"Eristalis tenax",Pollinator,2,17,61,1,0.3934,0.1176,0.141,1101,20,1
M_PL_007,M,PlantPollinator,1039,"Lotus corniculatus",Plant,2,"Eristalis tenax",Pollinator,3,16,36,0,0.0556,0.1875,0.148,5,13,0
M_PL_017,M,PlantPollinator,1039,"Lotus corniculatus",Plant,2,"Eristalis tenax",Pollinator,7,25,79,0,0.0253,0.28,0.151,2,33,0
M_PL_006,M,PlantPollinator,1040,"Lotus corniculatus",Plant,24,"Maniola jurtina",Pollinator,7,17,61,1,0.3934,0.4118,0.141,1101,63,19
M_PL_007,M,PlantPollinator,1040,"Lotus corniculatus",Plant,2,"Maniola jurtina",Pollinator,4,16,36,0,0.0556,0.25,0.148,5,148,0
M_PL_017,M,PlantPollinator,1040,"Lotus corniculatus",Plant,2,"Maniola jurtina",Pollinator,2,25,79,0,0.0253,0.08,0.151,2,2,0
M_PL_006,M,PlantPollinator,1041,"Lotus corniculatus",Plant,24,"Polyommatus icarus",Pollinator,2,17,61,1,0.3934,0.1176,0.141,1101,5,3
M_PL_017,M,PlantPollinator,1041,"Lotus corniculatus",Plant,2,"Polyommatus icarus",Pollinator,3,25,79,1,0.0253,0.12,0.151,2,6,1
M_PL_006,M,PlantPollinator,1042,"Lotus corniculatus",Plant,24,"Psithyrus vest",Pollinator,2,17,61,1,0.3934,0.1176,0.141,1101,11,1
M_PL_007,M,PlantPollinator,1042,"Lotus corniculatus",Plant,2,"Psithyrus vest",Pollinator,3,16,36,0,0.0556,0.1875,0.148,5,23,0
M_PL_006,M,PlantPollinator,1043,"Lotus corniculatus",Plant,24,"Scathophaga stercoraria",Pollinator,2,17,61,1,0.3934,0.1176,0.141,1101,15,1
M_PL_007,M,PlantPollinator,1043,"Lotus corniculatus",Plant,2,"Scathophaga stercoraria",Pollinator,3,16,36,0,0.0556,0.1875,0.148,5,8,0
M_PL_054,M,PlantPollinator,1260,"Lythrum anceps",Plant,20,"Apis mellifera",Pollinator,15,113,318,1,0.0629,0.1327,0.022,58,47,2
M_PL_055,M,PlantPollinator,1260,"Lythrum anceps",Plant,7,"Apis mellifera",Pollinator,3,64,195,0,0.0359,0.0469,0.035,26,4,0
M_PL_054,M,PlantPollinator,1272,"Lythrum anceps",Plant,20,"Megachile nipponica",Pollinator,4,113,318,1,0.0629,0.0354,0.022,58,12,1
M_PL_055,M,PlantPollinator,1272,"Lythrum anceps",Plant,7,"Megachile nipponica",Pollinator,3,64,195,0,0.0359,0.0469,0.035,26,4,0
M_PL_054,M,PlantPollinator,1273,"Lythrum anceps",Plant,20,"Megachile tsurugensis",Pollinator,6,113,318,1,0.0629,0.0531,0.022,58,10,1
M_PL_055,M,PlantPollinator,1273,"Lythrum anceps",Plant,7,"Megachile tsurugensis",Pollinator,3,64,195,0,0.0359,0.0469,0.035,26,3,0
M_PL_054,M,PlantPollinator,1275,"Lythrum anceps",Plant,20,"Oxycetonia jucunda",Pollinator,14,113,318,1,0.0629,0.1239,0.022,58,53,1
M_PL_055,M,PlantPollinator,1275,"Lythrum anceps",Plant,7,"Oxycetonia jucunda",Pollinator,2,64,195,0,0.0359,0.0313,0.035,26,6,0
M_PL_055,M,PlantPollinator,1286,"Oxalis corniculata",Plant,7,"Hylaeus floralis",Pollinator,8,64,195,1,0.0359,0.125,0.035,12,10,1
M_PL_054,M,PlantPollinator,1286,"Oxalis corniculata",Plant,1,"Hylaeus floralis",Pollinator,1,113,318,0,0.0031,0.0088,0.022,1,1,0
M_PL_057,M,PlantPollinator,1288,"Paederia scandens",Plant,6,"Bombus diversus diversus",Pollinator,37,114,883,1,0.0068,0.3246,0.019,9,298,4
M_PL_054,M,PlantPollinator,1288,"Paederia scandens",Plant,1,"Bombus diversus diversus",Pollinator,2,113,318,0,0.0031,0.0177,0.022,1,3,0
M_PL_057,M,PlantPollinator,1294,"Paederia scandens",Plant,6,"Ceratina japonica",Pollinator,34,114,883,1,0.0068,0.2982,0.019,9,168,1
M_PL_054,M,PlantPollinator,1294,"Paederia scandens",Plant,1,"Ceratina japonica",Pollinator,2,113,318,0,0.0031,0.0177,0.022,1,2,0
M_PL_056,M,PlantPollinator,1287,"Patrinia villosa",Plant,12,"Lasioglossum problematicum",Pollinator,7,91,365,1,0.0329,0.0769,0.026,15,9,1
M_PL_057,M,PlantPollinator,1287,"Patrinia villosa",Plant,2,"Lasioglossum problematicum",Pollinator,1,114,883,0,0.0023,0.0088,0.019,2,1,0
M_PL_054,M,PlantPollinator,1258,"Persicaria thunbergii",Plant,30,"Apis cerana japonica",Pollinator,23,113,318,1,0.0943,0.2035,0.022,81,92,14
M_PL_057,M,PlantPollinator,1258,"Persicaria thunbergii",Plant,108,"Apis cerana japonica",Pollinator,17,114,883,1,0.1223,0.1491,0.019,301,56,2
M_PL_054,M,PlantPollinator,1261,"Persicaria thunbergii",Plant,30,"Apis mellifera",Pollinator,15,113,318,1,0.0943,0.1327,0.022,81,47,1
M_PL_055,M,PlantPollinator,1261,"Persicaria thunbergii",Plant,40,"Apis mellifera",Pollinator,3,64,195,0,0.2051,0.0469,0.035,102,4,0
M_PL_057,M,PlantPollinator,1083,"Persicaria thunbergii",Plant,108,"Bombus diversus diversus",Pollinator,37,114,883,1,0.1223,0.3246,0.019,301,298,25
M_PL_054,M,PlantPollinator,1083,"Persicaria thunbergii",Plant,30,"Bombus diversus diversus",Pollinator,2,113,318,0,0.0943,0.0177,0.022,81,3,0
M_PL_057,M,PlantPollinator,1289,"Persicaria thunbergii",Plant,108,"Bombus hypocrita hypocrita",Pollinator,18,114,883,1,0.1223,0.1579,0.019,301,51,2
M_PL_054,M,PlantPollinator,1289,"Persicaria thunbergii",Plant,30,"Bombus hypocrita hypocrita",Pollinator,7,113,318,0,0.0943,0.0619,0.022,81,16,0
M_PL_054,M,PlantPollinator,1265,"Persicaria thunbergii",Plant,30,"Campsomeris primatica",Pollinator,5,113,318,1,0.0943,0.0442,0.022,81,6,1
M_PL_057,M,PlantPollinator,1265,"Persicaria thunbergii",Plant,108,"Campsomeris primatica",Pollinator,1,114,883,0,0.1223,0.0088,0.019,301,1,0
M_PL_057,M,PlantPollinator,1291,"Persicaria thunbergii",Plant,108,"Carpophilus chalybeus",Pollinator,4,114,883,1,0.1223,0.0351,0.019,301,4,1
M_PL_054,M,PlantPollinator,1291,"Persicaria thunbergii",Plant,30,"Carpophilus chalybeus",Pollinator,2,113,318,0,0.0943,0.0177,0.022,81,3,0
M_PL_057,M,PlantPollinator,1295,"Persicaria thunbergii",Plant,108,"Ceratina japonica",Pollinator,34,114,883,1,0.1223,0.2982,0.019,301,168,29
M_PL_054,M,PlantPollinator,1295,"Persicaria thunbergii",Plant,30,"Ceratina japonica",Pollinator,2,113,318,0,0.0943,0.0177,0.022,81,2,0
M_PL_055,M,PlantPollinator,1295,"Persicaria thunbergii",Plant,40,"Ceratina japonica",Pollinator,4,64,195,0,0.2051,0.0625,0.035,102,11,0
M_PL_054,M,PlantPollinator,1266,"Persicaria thunbergii",Plant,30,"Didea fasciata",Pollinator,1,113,318,1,0.0943,0.0088,0.022,81,1,1
M_PL_057,M,PlantPollinator,1266,"Persicaria thunbergii",Plant,108,"Didea fasciata",Pollinator,2,114,883,0,0.1223,0.0175,0.019,301,2,0
M_PL_054,M,PlantPollinator,1090,"Persicaria thunbergii",Plant,30,"Episyrphus balteatus",Pollinator,10,113,318,1,0.0943,0.0885,0.022,81,17,3
M_PL_057,M,PlantPollinator,1090,"Persicaria thunbergii",Plant,108,"Episyrphus balteatus",Pollinator,30,114,883,1,0.1223,0.2632,0.019,301,101,38
M_PL_055,M,PlantPollinator,1090,"Persicaria thunbergii",Plant,40,"Episyrphus balteatus",Pollinator,8,64,195,0,0.2051,0.125,0.035,102,10,0
M_PL_054,M,PlantPollinator,1091,"Persicaria thunbergii",Plant,30,"Eristalis cerealis",Pollinator,11,113,318,1,0.0943,0.0973,0.022,81,32,18
M_PL_055,M,PlantPollinator,1091,"Persicaria thunbergii",Plant,40,"Eristalis cerealis",Pollinator,5,64,195,1,0.2051,0.0781,0.035,102,13,2
M_PL_057,M,PlantPollinator,1091,"Persicaria thunbergii",Plant,108,"Eristalis cerealis",Pollinator,16,114,883,1,0.1223,0.1404,0.019,301,52,14
M_PL_057,M,PlantPollinator,1302,"Persicaria thunbergii",Plant,108,"Eristalomya tenax",Pollinator,3,114,883,1,0.1223,0.0263,0.019,301,4,1
M_PL_054,M,PlantPollinator,1302,"Persicaria thunbergii",Plant,30,"Eristalomya tenax",Pollinator,1,113,318,0,0.0943,0.0088,0.022,81,1,0
M_PL_054,M,PlantPollinator,1268,"Persicaria thunbergii",Plant,30,"Eurema hecabe",Pollinator,3,113,318,1,0.0943,0.0265,0.022,81,10,5
M_PL_055,M,PlantPollinator,1268,"Persicaria thunbergii",Plant,40,"Eurema hecabe",Pollinator,1,64,195,0,0.2051,0.0156,0.035,102,1,0
M_PL_057,M,PlantPollinator,1268,"Persicaria thunbergii",Plant,108,"Eurema hecabe",Pollinator,1,114,883,0,0.1223,0.0088,0.019,301,2,0
M_PL_057,M,PlantPollinator,1303,"Persicaria thunbergii",Plant,108,"Gymnosoma rotundatum",Pollinator,6,114,883,1,0.1223,0.0526,0.019,301,12,1
M_PL_054,M,PlantPollinator,1303,"Persicaria thunbergii",Plant,30,"Gymnosoma rotundatum",Pollinator,2,113,318,0,0.0943,0.0177,0.022,81,2,0
M_PL_055,M,PlantPollinator,1093,"Persicaria thunbergii",Plant,40,"Helophilus virgatus",Pollinator,3,64,195,1,0.2051,0.0469,0.035,102,6,3
M_PL_057,M,PlantPollinator,1093,"Persicaria thunbergii",Plant,108,"Helophilus virgatus",Pollinator,10,114,883,1,0.1223,0.0877,0.019,301,33,16
M_PL_054,M,PlantPollinator,1093,"Persicaria thunbergii",Plant,30,"Helophilus virgatus",Pollinator,5,113,318,0,0.0943,0.0442,0.022,81,5,0
M_PL_054,M,PlantPollinator,1270,"Persicaria thunbergii",Plant,30,"Hylaeus floralis",Pollinator,1,113,318,1,0.0943,0.0088,0.022,81,1,1
M_PL_055,M,PlantPollinator,1270,"Persicaria thunbergii",Plant,40,"Hylaeus floralis",Pollinator,8,64,195,1,0.2051,0.125,0.035,102,10,1
M_PL_057,M,PlantPollinator,1270,"Persicaria thunbergii",Plant,108,"Hylaeus floralis",Pollinator,7,114,883,0,0.1223,0.0614,0.019,301,13,0
M_PL_057,M,PlantPollinator,1308,"Persicaria thunbergii",Plant,108,"Lasioglossum baleicum",Pollinator,7,114,883,1,0.1223,0.0614,0.019,301,32,1
M_PL_054,M,PlantPollinator,1308,"Persicaria thunbergii",Plant,30,"Lasioglossum baleicum",Pollinator,1,113,318,0,0.0943,0.0088,0.022,81,1,0
M_PL_057,M,PlantPollinator,1309,"Persicaria thunbergii",Plant,108,"Lasioglossum japonicum",Pollinator,7,114,883,1,0.1223,0.0614,0.019,301,8,1
M_PL_054,M,PlantPollinator,1309,"Persicaria thunbergii",Plant,30,"Lasioglossum japonicum",Pollinator,8,113,318,0,0.0943,0.0708,0.022,81,10,0
M_PL_055,M,PlantPollinator,1309,"Persicaria thunbergii",Plant,40,"Lasioglossum japonicum",Pollinator,3,64,195,0,0.2051,0.0469,0.035,102,3,0
M_PL_057,M,PlantPollinator,1311,"Persicaria thunbergii",Plant,108,"Lasioglossum occidens",Pollinator,18,114,883,1,0.1223,0.1579,0.019,301,68,10
M_PL_054,M,PlantPollinator,1311,"Persicaria thunbergii",Plant,30,"Lasioglossum occidens",Pollinator,19,113,318,0,0.0943,0.1681,0.022,81,55,0
M_PL_057,M,PlantPollinator,1097,"Persicaria thunbergii",Plant,108,"Megaspis zonata",Pollinator,12,114,883,1,0.1223,0.1053,0.019,301,14,2
M_PL_054,M,PlantPollinator,1097,"Persicaria thunbergii",Plant,30,"Megaspis zonata",Pollinator,3,113,318,0,0.0943,0.0265,0.022,81,3,0
M_PL_054,M,PlantPollinator,1274,"Persicaria thunbergii",Plant,30,"Melanostoma scalare",Pollinator,3,113,318,1,0.0943,0.0265,0.022,81,4,2
M_PL_055,M,PlantPollinator,1274,"Persicaria thunbergii",Plant,40,"Melanostoma scalare",Pollinator,4,64,195,1,0.2051,0.0625,0.035,102,5,1
M_PL_057,M,PlantPollinator,1274,"Persicaria thunbergii",Plant,108,"Melanostoma scalare",Pollinator,26,114,883,0,0.1223,0.2281,0.019,301,128,0
M_PL_057,M,PlantPollinator,1100,"Persicaria thunbergii",Plant,108,"Nonartha cyaneum",Pollinator,16,114,883,1,0.1223,0.1404,0.019,301,37,1
M_PL_054,M,PlantPollinator,1100,"Persicaria thunbergii",Plant,30,"Nonartha cyaneum",Pollinator,16,113,318,0,0.0943,0.1416,0.022,81,38,0
M_PL_057,M,PlantPollinator,1318,"Persicaria thunbergii",Plant,108,"Paragus jozanus",Pollinator,4,114,883,1,0.1223,0.0351,0.019,301,5,1
M_PL_055,M,PlantPollinator,1318,"Persicaria thunbergii",Plant,40,"Paragus jozanus",Pollinator,2,64,195,0,0.2051,0.0313,0.035,102,2,0
M_PL_054,M,PlantPollinator,1276,"Persicaria thunbergii",Plant,30,"Parnara guttata",Pollinator,7,113,318,1,0.0943,0.0619,0.022,81,12,5
M_PL_057,M,PlantPollinator,1276,"Persicaria thunbergii",Plant,108,"Parnara guttata",Pollinator,1,114,883,0,0.1223,0.0088,0.019,301,1,0
M_PL_054,M,PlantPollinator,1277,"Persicaria thunbergii",Plant,30,"Pieris melete",Pollinator,2,113,318,1,0.0943,0.0177,0.022,81,2,1
M_PL_057,M,PlantPollinator,1277,"Persicaria thunbergii",Plant,108,"Pieris melete",Pollinator,3,114,883,1,0.1223,0.0263,0.019,301,12,1
M_PL_054,M,PlantPollinator,1278,"Persicaria thunbergii",Plant,30,"Pieris rapae",Pollinator,7,113,318,1,0.0943,0.0619,0.022,81,17,2
M_PL_057,M,PlantPollinator,1278,"Persicaria thunbergii",Plant,108,"Pieris rapae",Pollinator,2,114,883,0,0.1223,0.0175,0.019,301,2,0
M_PL_054,M,PlantPollinator,1279,"Persicaria thunbergii",Plant,30,"Pseudomerdon takasaqoensis",Pollinator,1,113,318,1,0.0943,0.0088,0.022,81,1,1
M_PL_057,M,PlantPollinator,1279,"Persicaria thunbergii",Plant,108,"Pseudomerdon takasaqoensis",Pollinator,1,114,883,0,0.1223,0.0088,0.019,301,1,0
M_PL_054,M,PlantPollinator,1280,"Persicaria thunbergii",Plant,30,"Sphaerophoria macrogaster",Pollinator,14,113,318,1,0.0943,0.1239,0.022,81,45,1
M_PL_055,M,PlantPollinator,1280,"Persicaria thunbergii",Plant,40,"Sphaerophoria macrogaster",Pollinator,16,64,195,1,0.2051,0.25,0.035,102,31,1
M_PL_057,M,PlantPollinator,1280,"Persicaria thunbergii",Plant,108,"Sphaerophoria macrogaster",Pollinator,13,114,883,0,0.1223,0.114,0.019,301,67,0
M_PL_057,M,PlantPollinator,1321,"Persicaria thunbergii",Plant,108,"Sphaerophoria menthastri",Pollinator,8,114,883,1,0.1223,0.0702,0.019,301,17,1
M_PL_054,M,PlantPollinator,1321,"Persicaria thunbergii",Plant,30,"Sphaerophoria menthastri",Pollinator,4,113,318,0,0.0943,0.0354,0.022,81,5,0
M_PL_057,M,PlantPollinator,1322,"Persicaria thunbergii",Plant,108,"Syrphus vitripennis",Pollinator,8,114,883,1,0.1223,0.0702,0.019,301,11,2
M_PL_054,M,PlantPollinator,1322,"Persicaria thunbergii",Plant,30,"Syrphus vitripennis",Pollinator,1,113,318,0,0.0943,0.0088,0.022,81,1,0
M_PL_054,M,PlantPollinator,1281,"Persicaria thunbergii",Plant,30,"Vespa analis insularis",Pollinator,3,113,318,1,0.0943,0.0265,0.022,81,4,1
M_PL_057,M,PlantPollinator,1281,"Persicaria thunbergii",Plant,108,"Vespa analis insularis",Pollinator,1,114,883,0,0.1223,0.0088,0.019,301,1,0
M_PL_057,M,PlantPollinator,1323,"Persicaria thunbergii",Plant,108,"Vespa xanthoptera",Pollinator,10,114,883,1,0.1223,0.0877,0.019,301,41,3
M_PL_054,M,PlantPollinator,1323,"Persicaria thunbergii",Plant,30,"Vespa xanthoptera",Pollinator,12,113,318,0,0.0943,0.1062,0.022,81,25,0
M_PL_057,M,PlantPollinator,1301,"Persicaria yokusaiana",Plant,2,"Episyrphus balteatus",Pollinator,30,114,883,1,0.0023,0.2632,0.019,3,101,2
M_PL_054,M,PlantPollinator,1301,"Persicaria yokusaiana",Plant,3,"Episyrphus balteatus",Pollinator,10,113,318,0,0.0094,0.0885,0.022,3,17,0
M_PL_055,M,PlantPollinator,1301,"Persicaria yokusaiana",Plant,1,"Episyrphus balteatus",Pollinator,8,64,195,0,0.0051,0.125,0.035,3,10,0
M_PL_054,M,PlantPollinator,1271,"Persicaria yokusaiana",Plant,3,"Lasioglossum occidens",Pollinator,19,113,318,1,0.0094,0.1681,0.022,3,55,1
M_PL_057,M,PlantPollinator,1271,"Persicaria yokusaiana",Plant,2,"Lasioglossum occidens",Pollinator,18,114,883,0,0.0023,0.1579,0.019,3,68,0
M_PL_054,M,PlantPollinator,1435,"Pollia japonica",Plant,4,"Bombus diversus diversus",Pollinator,2,113,318,1,0.0126,0.0177,0.022,6,3,2
M_PL_057,M,PlantPollinator,1435,"Pollia japonica",Plant,4,"Bombus diversus diversus",Pollinator,37,114,883,0,0.0045,0.3246,0.019,4,298,0
M_PL_054,M,PlantPollinator,1436,"Pollia japonica",Plant,4,"Lasioglossum occidens",Pollinator,19,113,318,1,0.0126,0.1681,0.022,6,55,2
M_PL_057,M,PlantPollinator,1436,"Pollia japonica",Plant,4,"Lasioglossum occidens",Pollinator,18,114,883,0,0.0045,0.1579,0.019,4,68,0
M_PL_057,M,PlantPollinator,1452,"Pollia japonica",Plant,4,"Nonartha cyaneum",Pollinator,16,114,883,1,0.0045,0.1404,0.019,4,37,1
M_PL_054,M,PlantPollinator,1452,"Pollia japonica",Plant,4,"Nonartha cyaneum",Pollinator,16,113,318,0,0.0126,0.1416,0.022,6,38,0
M_PL_054,M,PlantPollinator,1437,"Pollia japonica",Plant,4,"Xylocopa appendiculata circumvolan",Pollinator,24,113,318,1,0.0126,0.2124,0.022,6,95,1
M_PL_057,M,PlantPollinator,1437,"Pollia japonica",Plant,4,"Xylocopa appendiculata circumvolan",Pollinator,1,114,883,0,0.0045,0.0088,0.019,4,2,0
M_PL_007,M,PlantPollinator,1182,"Ranunculus acris",Plant,11,"Andrena pubescens",Pollinator,1,16,36,1,0.3056,0.0625,0.148,17,1,1
M_PL_006,M,PlantPollinator,1182,"Ranunculus acris",Plant,12,"Andrena pubescens",Pollinator,2,17,61,0,0.1967,0.1176,0.141,44,2,0
M_PL_007,M,PlantPollinator,1183,"Ranunculus acris",Plant,11,"Bombus lapidarius",Pollinator,10,16,36,1,0.3056,0.625,0.148,17,528,2
M_PL_006,M,PlantPollinator,1183,"Ranunculus acris",Plant,12,"Bombus lapidarius",Pollinator,1,17,61,0,0.1967,0.0588,0.141,44,1,0
M_PL_007,M,PlantPollinator,1184,"Ranunculus acris",Plant,11,"Bombus pascuorum",Pollinator,7,16,36,1,0.3056,0.4375,0.148,17,48,1
M_PL_006,M,PlantPollinator,1184,"Ranunculus acris",Plant,12,"Bombus pascuorum",Pollinator,10,17,61,0,0.1967,0.5882,0.141,44,84,0
M_PL_006,M,PlantPollinator,1174,"Ranunculus acris",Plant,12,"Bombus terrestris/lucorum",Pollinator,10,17,61,1,0.1967,0.5882,0.141,44,1276,1
M_PL_007,M,PlantPollinator,1174,"Ranunculus acris",Plant,11,"Bombus terrestris/lucorum",Pollinator,3,16,36,0,0.3056,0.1875,0.148,17,14,0
M_PL_006,M,PlantPollinator,1175,"Ranunculus acris",Plant,12,"Eristalis intricarius",Pollinator,4,17,61,1,0.1967,0.2353,0.141,44,29,1
